CountyDesc,FnsReportDate,ProgramCode,ProgramGroupCode,Name,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,ProgramGroupYear
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,LEE MATHSON MIDDLE,NSLP_BREAKFAST_SEVERENEED,2772,255,196,3223,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,LEE MATHSON MIDDLE,NSLP_LUNCH,2652,234,148,3034,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,MILLARD McCOLLAM ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,711,154,411,1276,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,MILLARD McCOLLAM ELEMENTARY,NSLP_LUNCH,2556,767,1705,5028,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Donald J. Meyer Elementary                                      ,NSLP_BREAKFAST_SEVERENEED,1127,189,209,1525,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Donald J. Meyer Elementary                                      ,NSLP_LUNCH,3956,915,846,5717,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,OCALA MIDDLE,NSLP_BREAKFAST_SEVERENEED,2682,768,1289,4739,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,OCALA MIDDLE,NSLP_LUNCH,2687,736,1552,4975,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,BEN PAINTER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1971,389,613,2973,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,BEN PAINTER ELEMENTARY,NSLP_LUNCH,2853,595,862,4310,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Thomas P. Ryan Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,2186,386,468,3040,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Thomas P. Ryan Elementary                                       ,NSLP_LUNCH,3093,801,1079,4973,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,SAN ANTONIO ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1407,163,299,1869,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,SAN ANTONIO ELEMENTARY,NSLP_LUNCH,3749,721,796,5266,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,William Sheppard Middle                                         ,NSLP_BREAKFAST_SEVERENEED,2140,531,710,3381,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,William Sheppard Middle                                         ,NSLP_LUNCH,2631,802,901,4334,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Renaissance at Mathson,NSLP_BREAKFAST_SEVERENEED,1484,706,715,2905,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Renaissance at Mathson,NSLP_LUNCH,1378,680,509,2567,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Adelante Dual Language Academy,NSLP_BREAKFAST_SEVERENEED,1956,1120,2003,5079,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Adelante Dual Language Academy,NSLP_LUNCH,1814,873,1504,4191,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Downtown College Prep @ Ocala,NSLP_BREAKFAST_SEVERENEED,2552,606,854,4012,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Downtown College Prep @ Ocala,NSLP_LUNCH,2685,664,879,4228,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Kipp Prize Preparatory Academy,NSLP_BREAKFAST_SEVERENEED,734,112,73,919,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Kipp Prize Preparatory Academy,NSLP_LUNCH,3302,705,486,4493,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Adelante Dual Language Academy II,NSLP_BREAKFAST,562,261,401,1224,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Alum Rock Union Elementary School District,Adelante Dual Language Academy II,NSLP_LUNCH,737,329,473,1539,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Crittenden Middle                                               ,NSLP_BREAKFAST_SEVERENEED,2290,540,623,3453,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Crittenden Middle                                               ,NSLP_LUNCH,2832,725,1349,4906,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Crittenden Middle                                               ,NSLP_SNACK_AREAELIGIBLE,849,0,0,849,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,MONTA LOMA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1178,336,533,2047,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,MONTA LOMA ELEMENTARY,NSLP_LUNCH,1603,504,1376,3483,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,MONTA LOMA ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,962,0,0,962,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Theuerkauf Elementary                                           ,NSLP_BREAKFAST_SEVERENEED,2050,280,191,2521,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Theuerkauf Elementary                                           ,NSLP_LUNCH,2219,442,409,3070,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Theuerkauf Elementary                                           ,NSLP_SNACK_AREAELIGIBLE,1870,0,0,1870,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Stevenson Elementary                                            ,NSLP_LUNCH,241,27,1050,1318,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Benjamin Bubb Elementary                                        ,NSLP_BREAKFAST_SEVERENEED,618,59,302,979,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Benjamin Bubb Elementary                                        ,NSLP_LUNCH,1047,144,1543,2734,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Mariano Castro Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,3872,380,371,4623,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Mariano Castro Elementary                                       ,NSLP_LUNCH,4262,496,787,5545,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Mariano Castro Elementary                                       ,NSLP_SNACK_AREAELIGIBLE,2721,0,0,2721,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Isaac Newton Graham Middle                                      ,NSLP_BREAKFAST_SEVERENEED,1858,243,564,2665,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Isaac Newton Graham Middle                                      ,NSLP_LUNCH,2191,272,1196,3659,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Edith Landels Elementary                                        ,NSLP_BREAKFAST_SEVERENEED,782,150,409,1341,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Edith Landels Elementary                                        ,NSLP_LUNCH,1023,229,1531,2783,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,Edith Landels Elementary                                        ,NSLP_SNACK,301,60,223,584,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,FRANK L. HUFF ELEMENTARY,NSLP_BREAKFAST,235,6,429,670,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View Whisman School District,FRANK L. HUFF ELEMENTARY,NSLP_LUNCH,374,62,1902,2338,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View-Los Altos Union High School District,ALTA VISTA HIGH,NSLP_BREAKFAST_SEVERENEED,285,70,20,375,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View-Los Altos Union High School District,ALTA VISTA HIGH,NSLP_LUNCH,416,97,65,578,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View-Los Altos Union High School District,LOS ALTOS HIGH,NSLP_BREAKFAST_SEVERENEED,1076,111,92,1279,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View-Los Altos Union High School District,LOS ALTOS HIGH,NSLP_LUNCH,1857,281,1566,3704,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View-Los Altos Union High School District,Mountain View High                                              ,NSLP_BREAKFAST_SEVERENEED,1396,199,232,1827,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Mountain View-Los Altos Union High School District,Mountain View High                                              ,NSLP_LUNCH,1981,331,1561,3873,2018
SAN MATEO,Apr 2018,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,CENTRAL ELEMENTARY,NSLP_LUNCH,70,84,1168,1322,2018
SAN MATEO,Apr 2018,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,CIPRIANI ELEMENTARY,NSLP_LUNCH,98,22,883,1003,2018
SAN MATEO,Apr 2018,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,FOX ELEMENTARY,NSLP_LUNCH,254,15,1463,1732,2018
SAN MATEO,Apr 2018,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,NESBIT ELEMENTARY,NSLP_LUNCH,1463,294,914,2671,2018
SAN MATEO,Apr 2018,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,Redwood Shores Elementary,NSLP_LUNCH,266,27,817,1110,2018
SAN MATEO,Apr 2018,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,SANDPIPER ELEMENTARY,NSLP_LUNCH,253,76,1565,1894,2018
SAN MATEO,Apr 2018,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,RALSTON INTERMEDIATE,NSLP_LUNCH,685,133,2531,3349,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,BAGBY ELEMENTARY,NSLP_BREAKFAST,314,117,496,927,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,BAGBY ELEMENTARY,NSLP_LUNCH,822,269,1549,2640,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,Fammatre Elementary                                             ,NSLP_BREAKFAST_SEVERENEED,351,62,367,780,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,Fammatre Elementary                                             ,NSLP_LUNCH,586,236,1368,2190,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,FARNHAM CHARTER,NSLP_BREAKFAST,297,46,382,725,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,FARNHAM CHARTER,NSLP_LUNCH,659,163,1525,2347,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,SARTORETTE CHARTER,NSLP_BREAKFAST_SEVERENEED,303,92,367,762,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,SARTORETTE CHARTER,NSLP_LUNCH,878,262,1314,2454,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,PRICE CHARTER MIDDLE,NSLP_BREAKFAST_SEVERENEED,554,134,429,1117,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,PRICE CHARTER MIDDLE,NSLP_LUNCH,901,235,1401,2537,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,Steindorf STEAM K-8 Magnet,NSLP_BREAKFAST,37,1,227,265,2018
SANTA CLARA,Apr 2018,NSLP,NSLP,Cambrian School District,Steindorf STEAM K-8 Magnet,NSLP_LUNCH,90,18,1439,1547,2018
SAN MATEO,Apr 2018,NSLP,NSLP,SAN FRANCISCO YMCA CAMP,SAN FRANCISCO YMCA,NSLP_MILK,,,7450,7450,2018
